gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,atq,costat
020548,2010-03-31,2010,1,INDL,C,D,STD,CTRA,USD,2010Q1,2010Q1,3811.9170,A
020548,2010-06-30,2010,2,INDL,C,D,STD,CTRA,USD,2010Q2,2010Q2,3870.2000,A
020548,2010-09-30,2010,3,INDL,C,D,STD,CTRA,USD,2010Q3,2010Q3,3946.7100,A
020548,2010-12-31,2010,4,INDL,C,D,STD,CTRA,USD,2010Q4,2010Q4,4005.0310,A
020548,2011-03-31,2011,1,INDL,C,D,STD,CTRA,USD,2011Q1,2011Q1,4048.4070,A
020548,2011-06-30,2011,2,INDL,C,D,STD,CTRA,USD,2011Q2,2011Q2,4250.1600,A
020548,2011-09-30,2011,3,INDL,C,D,STD,CTRA,USD,2011Q3,2011Q3,4472.3970,A
020548,2011-12-31,2011,4,INDL,C,D,STD,CTRA,USD,2011Q4,2011Q4,4331.4930,A
020548,2012-03-31,2012,1,INDL,C,D,STD,CTRA,USD,2012Q1,2012Q1,4402.7940,A
020548,2012-06-30,2012,2,INDL,C,D,STD,CTRA,USD,2012Q2,2012Q2,4410.1920,A
020548,2012-09-30,2012,3,INDL,C,D,STD,CTRA,USD,2012Q3,2012Q3,4482.9370,A
020548,2012-12-31,2012,4,INDL,C,D,STD,CTRA,USD,2012Q4,2012Q4,4616.3130,A
020548,2013-03-31,2013,1,INDL,C,D,STD,CTRA,USD,2013Q1,2013Q1,4687.8360,A
020548,2013-06-30,2013,2,INDL,C,D,STD,CTRA,USD,2013Q2,2013Q2,5017.9360,A
020548,2013-09-30,2013,3,INDL,C,D,STD,CTRA,USD,2013Q3,2013Q3,5031.3920,A
020548,2013-12-31,2013,4,INDL,C,D,STD,CTRA,USD,2013Q4,2013Q4,4981.0800,A
020548,2014-03-31,2014,1,INDL,C,D,STD,CTRA,USD,2014Q1,2014Q1,5145.7750,A
020548,2014-06-30,2014,2,INDL,C,D,STD,CTRA,USD,2014Q2,2014Q2,5208.9220,A
020548,2014-09-30,2014,3,INDL,C,D,STD,CTRA,USD,2014Q3,2014Q3,5807.2640,A
020548,2014-12-31,2014,4,INDL,C,D,STD,CTRA,USD,2014Q4,2014Q4,5437.7160,A
020548,2015-03-31,2015,1,INDL,C,D,STD,CTRA,USD,2015Q1,2015Q1,5512.3230,A
020548,2015-06-30,2015,2,INDL,C,D,STD,CTRA,USD,2015Q2,2015Q2,5504.9200,A
020548,2015-09-30,2015,3,INDL,C,D,STD,CTRA,USD,2015Q3,2015Q3,5484.6720,A
020548,2015-12-31,2015,4,INDL,C,D,STD,CTRA,USD,2015Q4,2015Q4,5261.8990,A
020548,2016-03-31,2016,1,INDL,C,D,STD,CTRA,USD,2016Q1,2016Q1,5702.7080,A
020548,2016-06-30,2016,2,INDL,C,D,STD,CTRA,USD,2016Q2,2016Q2,5570.4700,A
020548,2016-09-30,2016,3,INDL,C,D,STD,CTRA,USD,2016Q3,2016Q3,5531.9210,A
020548,2016-12-31,2016,4,INDL,C,D,STD,CTRA,USD,2016Q4,2016Q4,5122.5690,A
020548,2017-03-31,2017,1,INDL,C,D,STD,CTRA,USD,2017Q1,2017Q1,5244.3880,A
020548,2017-06-30,2017,2,INDL,C,D,STD,CTRA,USD,2017Q2,2017Q2,5219.4590,A
020548,2017-09-30,2017,3,INDL,C,D,STD,CTRA,USD,2017Q3,2017Q3,5128.7660,A
020548,2017-12-31,2017,4,INDL,C,D,STD,CTRA,USD,2017Q4,2017Q4,4727.3440,A
020548,2018-03-31,2018,1,INDL,C,D,STD,CTRA,USD,2018Q1,2018Q1,4538.4010,A
020548,2018-06-30,2018,2,INDL,C,D,STD,CTRA,USD,2018Q2,2018Q2,4396.7100,A
020548,2018-09-30,2018,3,INDL,C,D,STD,CTRA,USD,2018Q3,2018Q3,4179.0430,A
020548,2018-12-31,2018,4,INDL,C,D,STD,CTRA,USD,2018Q4,2018Q4,4198.8290,A
020548,2019-03-31,2019,1,INDL,C,D,STD,CTRA,USD,2019Q1,2019Q1,4481.5470,A
020548,2019-06-30,2019,2,INDL,C,D,STD,CTRA,USD,2019Q2,2019Q2,4563.7290,A
020548,2019-09-30,2019,3,INDL,C,D,STD,CTRA,USD,2019Q3,2019Q3,4442.6650,A
020548,2019-12-31,2019,4,INDL,C,D,STD,CTRA,USD,2019Q4,2019Q4,4487.2450,A
020548,2020-03-31,2020,1,INDL,C,D,STD,CTRA,USD,2020Q1,2020Q1,4522.1750,A
020548,2020-06-30,2020,2,INDL,C,D,STD,CTRA,USD,2020Q2,2020Q2,4527.8700,A
020548,2020-09-30,2020,3,INDL,C,D,STD,CTRA,USD,2020Q3,2020Q3,4419.3050,A
020548,2020-12-31,2020,4,INDL,C,D,STD,CTRA,USD,2020Q4,2020Q4,4523.5320,A
020548,2021-03-31,2021,1,INDL,C,D,STD,CTRA,USD,2021Q1,2021Q1,4550.8520,A
020548,2021-06-30,2021,2,INDL,C,D,STD,CTRA,USD,2021Q2,2021Q2,4610.5670,A
020548,2021-09-30,2021,3,INDL,C,D,STD,CTRA,USD,2021Q3,2021Q3,4730.6970,A
020548,2021-12-31,2021,4,INDL,C,D,STD,CTRA,USD,2021Q4,2021Q4,19900.0000,A
020548,2022-03-31,2022,1,INDL,C,D,STD,CTRA,USD,2022Q1,2022Q1,20327.0000,A
020548,2022-06-30,2022,2,INDL,C,D,STD,CTRA,USD,2022Q2,2022Q2,20647.0000,A
020548,2022-09-30,2022,3,INDL,C,D,STD,CTRA,USD,2022Q3,2022Q3,20305.0000,A
020548,2022-12-31,2022,4,INDL,C,D,STD,CTRA,USD,2022Q4,2022Q4,20154.0000,A
020548,2023-03-31,2023,1,INDL,C,D,STD,CTRA,USD,2023Q1,2023Q1,20139.0000,A
020548,2023-06-30,2023,2,INDL,C,D,STD,CTRA,USD,2023Q2,2023Q2,19879.0000,A
020548,2023-09-30,2023,3,INDL,C,D,STD,CTRA,USD,2023Q3,2023Q3,20101.0000,A
020686,2012-03-31,2012,1,INDL,C,D,STD,SYF,USD,2012Q1,2012Q1,,A
020686,2012-06-30,2012,2,INDL,C,D,STD,SYF,USD,2012Q2,2012Q2,,A
020686,2012-09-30,2012,3,INDL,C,D,STD,SYF,USD,2012Q3,2012Q3,,A
020686,2012-12-31,2012,4,INDL,C,D,STD,SYF,USD,2012Q4,2012Q4,53462.0000,A
020686,2013-03-31,2013,1,INDL,C,D,STD,SYF,USD,2013Q1,2013Q1,,A
020686,2013-06-30,2013,2,INDL,C,D,STD,SYF,USD,2013Q2,2013Q2,,A
020686,2013-09-30,2013,3,INDL,C,D,STD,SYF,USD,2013Q3,2013Q3,,A
020686,2013-12-31,2013,4,INDL,C,D,STD,SYF,USD,2013Q4,2013Q4,59085.0000,A
020686,2014-03-31,2014,1,INDL,C,D,STD,SYF,USD,2014Q1,2014Q1,59245.0000,A
020686,2014-06-30,2014,2,INDL,C,D,STD,SYF,USD,2014Q2,2014Q2,63175.0000,A
020686,2014-09-30,2014,3,INDL,C,D,STD,SYF,USD,2014Q3,2014Q3,73469.0000,A
020686,2014-12-31,2014,4,INDL,C,D,STD,SYF,USD,2014Q4,2014Q4,75707.0000,A
020686,2015-03-31,2015,1,INDL,C,D,STD,SYF,USD,2015Q1,2015Q1,72721.0000,A
020686,2015-06-30,2015,2,INDL,C,D,STD,SYF,USD,2015Q2,2015Q2,75750.0000,A
020686,2015-09-30,2015,3,INDL,C,D,STD,SYF,USD,2015Q3,2015Q3,79442.0000,A
020686,2015-12-31,2015,4,INDL,C,D,STD,SYF,USD,2015Q4,2015Q4,84135.0000,A
020686,2016-03-31,2016,1,INDL,C,D,STD,SYF,USD,2016Q1,2016Q1,81656.0000,A
020686,2016-06-30,2016,2,INDL,C,D,STD,SYF,USD,2016Q2,2016Q2,82384.0000,A
020686,2016-09-30,2016,3,INDL,C,D,STD,SYF,USD,2016Q3,2016Q3,87159.0000,A
020686,2016-12-31,2016,4,INDL,C,D,STD,SYF,USD,2016Q4,2016Q4,90207.0000,A
020686,2017-03-31,2017,1,INDL,C,D,STD,SYF,USD,2017Q1,2017Q1,89050.0000,A
020686,2017-06-30,2017,2,INDL,C,D,STD,SYF,USD,2017Q2,2017Q2,91140.0000,A
020686,2017-09-30,2017,3,INDL,C,D,STD,SYF,USD,2017Q3,2017Q3,92548.0000,A
020686,2017-12-31,2017,4,INDL,C,D,STD,SYF,USD,2017Q4,2017Q4,95808.0000,A
020686,2018-03-31,2018,1,INDL,C,D,STD,SYF,USD,2018Q1,2018Q1,95559.0000,A
020686,2018-06-30,2018,2,INDL,C,D,STD,SYF,USD,2018Q2,2018Q2,99122.0000,A
020686,2018-09-30,2018,3,INDL,C,D,STD,SYF,USD,2018Q3,2018Q3,104545.0000,A
020686,2018-12-31,2018,4,INDL,C,D,STD,SYF,USD,2018Q4,2018Q4,106792.0000,A
020686,2019-03-31,2019,1,INDL,C,D,STD,SYF,USD,2019Q1,2019Q1,105384.0000,A
020686,2019-06-30,2019,2,INDL,C,D,STD,SYF,USD,2019Q2,2019Q2,106388.0000,A
020686,2019-09-30,2019,3,INDL,C,D,STD,SYF,USD,2019Q3,2019Q3,105943.0000,A
020686,2019-12-31,2019,4,INDL,C,D,STD,SYF,USD,2019Q4,2019Q4,104826.0000,A
020686,2020-03-31,2020,1,INDL,C,D,STD,SYF,USD,2020Q1,2020Q1,98038.0000,A
020686,2020-06-30,2020,2,INDL,C,D,STD,SYF,USD,2020Q2,2020Q2,96544.0000,A
020686,2020-09-30,2020,3,INDL,C,D,STD,SYF,USD,2020Q3,2020Q3,95658.0000,A
020686,2020-12-31,2020,4,INDL,C,D,STD,SYF,USD,2020Q4,2020Q4,95948.0000,A
020686,2021-03-31,2021,1,INDL,C,D,STD,SYF,USD,2021Q1,2021Q1,95854.0000,A
020686,2021-06-30,2021,2,INDL,C,D,STD,SYF,USD,2021Q2,2021Q2,92017.0000,A
020686,2021-09-30,2021,3,INDL,C,D,STD,SYF,USD,2021Q3,2021Q3,91937.0000,A
020686,2021-12-31,2021,4,INDL,C,D,STD,SYF,USD,2021Q4,2021Q4,95748.0000,A
020686,2022-03-31,2022,1,INDL,C,D,STD,SYF,USD,2022Q1,2022Q1,95267.0000,A
020686,2022-06-30,2022,2,INDL,C,D,STD,SYF,USD,2022Q2,2022Q2,95200.0000,A
020686,2022-09-30,2022,3,INDL,C,D,STD,SYF,USD,2022Q3,2022Q3,100766.0000,A
020686,2022-12-31,2022,4,INDL,C,D,STD,SYF,USD,2022Q4,2022Q4,104564.0000,A
020686,2023-03-31,2023,1,INDL,C,D,STD,SYF,USD,2023Q1,2023Q1,107853.0000,A
020686,2023-06-30,2023,2,INDL,C,D,STD,SYF,USD,2023Q2,2023Q2,108697.0000,A
020686,2023-09-30,2023,3,INDL,C,D,STD,SYF,USD,2023Q3,2023Q3,112939.0000,A
020748,2013-03-31,2013,1,INDL,C,D,STD,ANET,USD,2013Q1,2013Q1,,A
020748,2013-06-30,2013,2,INDL,C,D,STD,ANET,USD,2013Q2,2013Q2,,A
020748,2013-09-30,2013,3,INDL,C,D,STD,ANET,USD,2013Q3,2013Q3,,A
020748,2013-12-31,2013,4,INDL,C,D,STD,ANET,USD,2013Q4,2013Q4,364.5200,A
020748,2014-03-31,2014,1,INDL,C,D,STD,ANET,USD,2014Q1,2014Q1,375.4630,A
020748,2014-06-30,2014,2,INDL,C,D,STD,ANET,USD,2014Q2,2014Q2,642.7780,A
020748,2014-09-30,2014,3,INDL,C,D,STD,ANET,USD,2014Q3,2014Q3,691.8830,A
020748,2014-12-31,2014,4,INDL,C,D,STD,ANET,USD,2014Q4,2014Q4,811.0230,A
020748,2015-03-31,2015,1,INDL,C,D,STD,ANET,USD,2015Q1,2015Q1,875.0920,A
020748,2015-06-30,2015,2,INDL,C,D,STD,ANET,USD,2015Q2,2015Q2,990.8390,A
020748,2015-09-30,2015,3,INDL,C,D,STD,ANET,USD,2015Q3,2015Q3,1072.8920,A
020748,2015-12-31,2015,4,INDL,C,D,STD,ANET,USD,2015Q4,2015Q4,1159.8900,A
020748,2016-03-31,2016,1,INDL,C,D,STD,ANET,USD,2016Q1,2016Q1,1209.9470,A
020748,2016-06-30,2016,2,INDL,C,D,STD,ANET,USD,2016Q2,2016Q2,1334.9880,A
020748,2016-09-30,2016,3,INDL,C,D,STD,ANET,USD,2016Q3,2016Q3,1519.0800,A
020748,2016-12-31,2016,4,INDL,C,D,STD,ANET,USD,2016Q4,2016Q4,1729.0070,A
020748,2017-03-31,2017,1,INDL,C,D,STD,ANET,USD,2017Q1,2017Q1,1939.5980,A
020748,2017-06-30,2017,2,INDL,C,D,STD,ANET,USD,2017Q2,2017Q2,2162.9400,A
020748,2017-09-30,2017,3,INDL,C,D,STD,ANET,USD,2017Q3,2017Q3,2301.7100,A
020748,2017-12-31,2017,4,INDL,C,D,STD,ANET,USD,2017Q4,2017Q4,2460.8600,A
020748,2018-03-31,2018,1,INDL,C,D,STD,ANET,USD,2018Q1,2018Q1,2580.0340,A
020748,2018-06-30,2018,2,INDL,C,D,STD,ANET,USD,2018Q2,2018Q2,2832.1140,A
020748,2018-09-30,2018,3,INDL,C,D,STD,ANET,USD,2018Q3,2018Q3,2798.2380,A
020748,2018-12-31,2018,4,INDL,C,D,STD,ANET,USD,2018Q4,2018Q4,3081.9830,A
020748,2019-03-31,2019,1,INDL,C,D,STD,ANET,USD,2019Q1,2019Q1,3332.4440,A
020748,2019-06-30,2019,2,INDL,C,D,STD,ANET,USD,2019Q2,2019Q2,3441.2920,A
020748,2019-09-30,2019,3,INDL,C,D,STD,ANET,USD,2019Q3,2019Q3,3619.8250,A
020748,2019-12-31,2019,4,INDL,C,D,STD,ANET,USD,2019Q4,2019Q4,4185.2900,A
020748,2020-03-31,2020,1,INDL,C,D,STD,ANET,USD,2020Q1,2020Q1,4111.8450,A
020748,2020-06-30,2020,2,INDL,C,D,STD,ANET,USD,2020Q2,2020Q2,4335.8510,A
020748,2020-09-30,2020,3,INDL,C,D,STD,ANET,USD,2020Q3,2020Q3,4399.3720,A
020748,2020-12-31,2020,4,INDL,C,D,STD,ANET,USD,2020Q4,2020Q4,4738.9190,A
020748,2021-03-31,2021,1,INDL,C,D,STD,ANET,USD,2021Q1,2021Q1,4893.7300,A
020748,2021-06-30,2021,2,INDL,C,D,STD,ANET,USD,2021Q2,2021Q2,5208.2800,A
020748,2021-09-30,2021,3,INDL,C,D,STD,ANET,USD,2021Q3,2021Q3,5437.3500,A
020748,2021-12-31,2021,4,INDL,C,D,STD,ANET,USD,2021Q4,2021Q4,5734.4290,A
020748,2022-03-31,2022,1,INDL,C,D,STD,ANET,USD,2022Q1,2022Q1,6108.1860,A
020748,2022-06-30,2022,2,INDL,C,D,STD,ANET,USD,2022Q2,2022Q2,5824.5450,A
020748,2022-09-30,2022,3,INDL,C,D,STD,ANET,USD,2022Q3,2022Q3,6162.0100,A
020748,2022-12-31,2022,4,INDL,C,D,STD,ANET,USD,2022Q4,2022Q4,6775.4100,A
020748,2023-03-31,2023,1,INDL,C,D,STD,ANET,USD,2023Q1,2023Q1,7543.0660,A
020748,2023-06-30,2023,2,INDL,C,D,STD,ANET,USD,2023Q2,2023Q2,8186.0410,A
020748,2023-09-30,2023,3,INDL,C,D,STD,ANET,USD,2023Q3,2023Q3,9069.0350,A
020779,2010-01-31,2010,2,INDL,C,D,STD,CSCO,USD,2009Q4,2010Q2,76403.0000,A
020779,2010-04-30,2010,3,INDL,C,D,STD,CSCO,USD,2010Q1,2010Q3,79292.0000,A
020779,2010-07-31,2010,4,INDL,C,D,STD,CSCO,USD,2010Q2,2010Q4,81130.0000,A
020779,2010-10-31,2011,1,INDL,C,D,STD,CSCO,USD,2010Q3,2011Q1,80015.0000,A
020779,2011-01-31,2011,2,INDL,C,D,STD,CSCO,USD,2010Q4,2011Q2,81981.0000,A
020779,2011-04-30,2011,3,INDL,C,D,STD,CSCO,USD,2011Q1,2011Q3,85350.0000,A
020779,2011-07-31,2011,4,INDL,C,D,STD,CSCO,USD,2011Q2,2011Q4,87095.0000,A
020779,2011-10-31,2012,1,INDL,C,D,STD,CSCO,USD,2011Q3,2012Q1,86964.0000,A
020779,2012-01-31,2012,2,INDL,C,D,STD,CSCO,USD,2011Q4,2012Q2,89259.0000,A
020779,2012-04-30,2012,3,INDL,C,D,STD,CSCO,USD,2012Q1,2012Q3,91154.0000,A
020779,2012-07-31,2012,4,INDL,C,D,STD,CSCO,USD,2012Q2,2012Q4,91759.0000,A
020779,2012-10-31,2013,1,INDL,C,D,STD,CSCO,USD,2012Q3,2013Q1,92643.0000,A
020779,2013-01-31,2013,2,INDL,C,D,STD,CSCO,USD,2012Q4,2013Q2,96378.0000,A
020779,2013-04-30,2013,3,INDL,C,D,STD,CSCO,USD,2013Q1,2013Q3,97084.0000,A
020779,2013-07-31,2013,4,INDL,C,D,STD,CSCO,USD,2013Q2,2013Q4,101191.0000,A
020779,2013-10-31,2014,1,INDL,C,D,STD,CSCO,USD,2013Q3,2014Q1,100741.0000,A
020779,2014-01-31,2014,2,INDL,C,D,STD,CSCO,USD,2013Q4,2014Q2,98427.0000,A
020779,2014-04-30,2014,3,INDL,C,D,STD,CSCO,USD,2014Q1,2014Q3,101856.0000,A
020779,2014-07-31,2014,4,INDL,C,D,STD,CSCO,USD,2014Q2,2014Q4,105134.0000,A
020779,2014-10-31,2015,1,INDL,C,D,STD,CSCO,USD,2014Q3,2015Q1,103978.0000,A
020779,2015-01-31,2015,2,INDL,C,D,STD,CSCO,USD,2014Q4,2015Q2,104922.0000,A
020779,2015-04-30,2015,3,INDL,C,D,STD,CSCO,USD,2015Q1,2015Q3,106212.0000,A
020779,2015-07-31,2015,4,INDL,C,D,STD,CSCO,USD,2015Q2,2015Q4,113481.0000,A
020779,2015-10-31,2016,1,INDL,C,D,STD,CSCO,USD,2015Q3,2016Q1,111773.0000,A
020779,2016-01-31,2016,2,INDL,C,D,STD,CSCO,USD,2015Q4,2016Q2,112642.0000,A
020779,2016-04-30,2016,3,INDL,C,D,STD,CSCO,USD,2016Q1,2016Q3,118654.0000,A
020779,2016-07-31,2016,4,INDL,C,D,STD,CSCO,USD,2016Q2,2016Q4,121652.0000,A
020779,2016-10-31,2017,1,INDL,C,D,STD,CSCO,USD,2016Q3,2017Q1,126287.0000,A
020779,2017-01-31,2017,2,INDL,C,D,STD,CSCO,USD,2016Q4,2017Q2,126248.0000,A
020779,2017-04-30,2017,3,INDL,C,D,STD,CSCO,USD,2017Q1,2017Q3,125950.0000,A
020779,2017-07-31,2017,4,INDL,C,D,STD,CSCO,USD,2017Q2,2017Q4,129818.0000,A
020779,2017-10-31,2018,1,INDL,C,D,STD,CSCO,USD,2017Q3,2018Q1,130522.0000,A
020779,2018-01-31,2018,2,INDL,C,D,STD,CSCO,USD,2017Q4,2018Q2,131510.0000,A
020779,2018-04-30,2018,3,INDL,C,D,STD,CSCO,USD,2018Q1,2018Q3,114008.0000,A
020779,2018-07-31,2018,4,INDL,C,D,STD,CSCO,USD,2018Q2,2018Q4,108784.0000,A
020779,2018-10-31,2019,1,INDL,C,D,STD,CSCO,USD,2018Q3,2019Q1,105429.0000,A
020779,2019-01-31,2019,2,INDL,C,D,STD,CSCO,USD,2018Q4,2019Q2,102462.0000,A
020779,2019-04-30,2019,3,INDL,C,D,STD,CSCO,USD,2019Q1,2019Q3,97287.0000,A
020779,2019-07-31,2019,4,INDL,C,D,STD,CSCO,USD,2019Q2,2019Q4,97793.0000,A
020779,2019-10-31,2020,1,INDL,C,D,STD,CSCO,USD,2019Q3,2020Q1,92492.0000,A
020779,2020-01-31,2020,2,INDL,C,D,STD,CSCO,USD,2019Q4,2020Q2,90426.0000,A
020779,2020-04-30,2020,3,INDL,C,D,STD,CSCO,USD,2020Q1,2020Q3,91394.0000,A
020779,2020-07-31,2020,4,INDL,C,D,STD,CSCO,USD,2020Q2,2020Q4,94853.0000,A
020779,2020-10-31,2021,1,INDL,C,D,STD,CSCO,USD,2020Q3,2021Q1,95003.0000,A
020779,2021-01-31,2021,2,INDL,C,D,STD,CSCO,USD,2020Q4,2021Q2,95601.0000,A
020779,2021-04-30,2021,3,INDL,C,D,STD,CSCO,USD,2021Q1,2021Q3,93896.0000,A
020779,2021-07-31,2021,4,INDL,C,D,STD,CSCO,USD,2021Q2,2021Q4,97497.0000,A
020779,2021-10-31,2022,1,INDL,C,D,STD,CSCO,USD,2021Q3,2022Q1,95981.0000,A
020779,2022-01-31,2022,2,INDL,C,D,STD,CSCO,USD,2021Q4,2022Q2,94262.0000,A
020779,2022-04-30,2022,3,INDL,C,D,STD,CSCO,USD,2022Q1,2022Q3,92797.0000,A
020779,2022-07-31,2022,4,INDL,C,D,STD,CSCO,USD,2022Q2,2022Q4,94002.0000,A
020779,2022-10-31,2023,1,INDL,C,D,STD,CSCO,USD,2022Q3,2023Q1,93054.0000,A
020779,2023-01-31,2023,2,INDL,C,D,STD,CSCO,USD,2022Q4,2023Q2,95840.0000,A
020779,2023-04-30,2023,3,INDL,C,D,STD,CSCO,USD,2023Q1,2023Q3,97529.0000,A
020779,2023-07-31,2023,4,INDL,C,D,STD,CSCO,USD,2023Q2,2023Q4,101852.0000,A
020779,2023-10-31,2024,1,INDL,C,D,STD,CSCO,USD,2023Q3,2024Q1,98782.0000,A
020904,2010-03-31,2010,2,INDL,C,D,STD,HOLX,USD,2010Q1,2010Q2,5739.8740,A
020904,2010-06-30,2010,3,INDL,C,D,STD,HOLX,USD,2010Q2,2010Q3,5730.8700,A
020904,2010-09-30,2010,4,INDL,C,D,STD,HOLX,USD,2010Q3,2010Q4,5625.8340,A
020904,2010-12-31,2011,1,INDL,C,D,STD,HOLX,USD,2010Q4,2011Q1,5665.5790,A
020904,2011-03-31,2011,2,INDL,C,D,STD,HOLX,USD,2011Q1,2011Q2,5836.2430,A
020904,2011-06-30,2011,3,INDL,C,D,STD,HOLX,USD,2011Q2,2011Q3,5937.2230,A
020904,2011-09-30,2011,4,INDL,C,D,STD,HOLX,USD,2011Q3,2011Q4,6008.7800,A
020904,2011-12-31,2012,1,INDL,C,D,STD,HOLX,USD,2011Q4,2012Q1,6046.0840,A
020904,2012-03-31,2012,2,INDL,C,D,STD,HOLX,USD,2012Q1,2012Q2,6048.2560,A
020904,2012-06-30,2012,3,INDL,C,D,STD,HOLX,USD,2012Q2,2012Q3,6026.7940,A
020904,2012-09-30,2012,4,INDL,C,D,STD,HOLX,USD,2012Q3,2012Q4,10477.1080,A
020904,2012-12-31,2013,1,INDL,C,D,STD,HOLX,USD,2012Q4,2013Q1,10468.5550,A
020904,2013-03-31,2013,2,INDL,C,D,STD,HOLX,USD,2013Q1,2013Q2,10309.2060,A
020904,2013-06-30,2013,3,INDL,C,D,STD,HOLX,USD,2013Q2,2013Q3,10333.2030,A
020904,2013-09-30,2013,4,INDL,C,D,STD,HOLX,USD,2013Q3,2013Q4,9000.8230,A
020904,2013-12-31,2014,1,INDL,C,D,STD,HOLX,USD,2013Q4,2014Q1,8484.3080,A
020904,2014-03-31,2014,2,INDL,C,D,STD,HOLX,USD,2014Q1,2014Q2,8362.3950,A
020904,2014-06-30,2014,3,INDL,C,D,STD,HOLX,USD,2014Q2,2014Q3,8412.0000,A
020904,2014-09-30,2014,4,INDL,C,D,STD,HOLX,USD,2014Q3,2014Q4,8414.7000,A
020904,2014-12-31,2015,1,INDL,C,D,STD,HOLX,USD,2014Q4,2015Q1,8078.1000,A
020904,2015-03-31,2015,2,INDL,C,D,STD,HOLX,USD,2015Q1,2015Q2,8031.8000,A
020904,2015-06-30,2015,3,INDL,C,D,STD,HOLX,USD,2015Q2,2015Q3,8130.5000,A
020904,2015-09-30,2015,4,INDL,C,D,STD,HOLX,USD,2015Q3,2015Q4,7670.1000,A
020904,2015-12-31,2016,1,INDL,C,D,STD,HOLX,USD,2015Q4,2016Q1,7679.5000,A
020904,2016-03-31,2016,2,INDL,C,D,STD,HOLX,USD,2016Q1,2016Q2,7286.3000,A
020904,2016-06-30,2016,3,INDL,C,D,STD,HOLX,USD,2016Q2,2016Q3,7306.7000,A
020904,2016-09-30,2016,4,INDL,C,D,STD,HOLX,USD,2016Q3,2016Q4,7317.0000,A
020904,2016-12-31,2017,1,INDL,C,D,STD,HOLX,USD,2016Q4,2017Q1,7337.8000,A
020904,2017-03-31,2017,2,INDL,C,D,STD,HOLX,USD,2017Q1,2017Q2,8706.6000,A
020904,2017-06-30,2017,3,INDL,C,D,STD,HOLX,USD,2017Q2,2017Q3,8118.0000,A
020904,2017-09-30,2017,4,INDL,C,D,STD,HOLX,USD,2017Q3,2017Q4,7979.6000,A
020904,2017-12-31,2018,1,INDL,C,D,STD,HOLX,USD,2017Q4,2018Q1,8048.3000,A
020904,2018-03-31,2018,2,INDL,C,D,STD,HOLX,USD,2018Q1,2018Q2,7234.4000,A
020904,2018-06-30,2018,3,INDL,C,D,STD,HOLX,USD,2018Q2,2018Q3,7091.4000,A
020904,2018-09-30,2018,4,INDL,C,D,STD,HOLX,USD,2018Q3,2018Q4,7230.9000,A
020904,2018-12-31,2019,1,INDL,C,D,STD,HOLX,USD,2018Q4,2019Q1,6931.5000,A
020904,2019-03-31,2019,2,INDL,C,D,STD,HOLX,USD,2019Q1,2019Q2,6525.3000,A
020904,2019-06-30,2019,3,INDL,C,D,STD,HOLX,USD,2019Q2,2019Q3,6522.4000,A
020904,2019-09-30,2019,4,INDL,C,D,STD,HOLX,USD,2019Q3,2019Q4,6442.1000,A
020904,2019-12-31,2020,1,INDL,C,D,STD,HOLX,USD,2019Q4,2020Q1,6311.9000,A
020904,2020-03-31,2020,2,INDL,C,D,STD,HOLX,USD,2020Q1,2020Q2,6821.8000,A
020904,2020-06-30,2020,3,INDL,C,D,STD,HOLX,USD,2020Q2,2020Q3,6803.1000,A
020904,2020-09-30,2020,4,INDL,C,D,STD,HOLX,USD,2020Q3,2020Q4,7195.8000,A
020904,2020-12-31,2021,1,INDL,C,D,STD,HOLX,USD,2020Q4,2021Q1,7550.7000,A
020904,2021-03-31,2021,2,INDL,C,D,STD,HOLX,USD,2021Q1,2021Q2,8044.0000,A
020904,2021-06-30,2021,3,INDL,C,D,STD,HOLX,USD,2021Q2,2021Q3,8590.6000,A
020904,2021-09-30,2021,4,INDL,C,D,STD,HOLX,USD,2021Q3,2021Q4,8919.9000,A
020904,2021-12-31,2022,1,INDL,C,D,STD,HOLX,USD,2021Q4,2022Q1,9285.1000,A
020904,2022-03-31,2022,2,INDL,C,D,STD,HOLX,USD,2022Q1,2022Q2,9514.5000,A
020904,2022-06-30,2022,3,INDL,C,D,STD,HOLX,USD,2022Q2,2022Q3,9357.4000,A
020904,2022-09-30,2022,4,INDL,C,D,STD,HOLX,USD,2022Q3,2022Q4,9071.2000,A
020904,2022-12-31,2023,1,INDL,C,D,STD,HOLX,USD,2022Q4,2023Q1,9290.3000,A
020904,2023-03-31,2023,2,INDL,C,D,STD,HOLX,USD,2023Q1,2023Q2,9448.7000,A
020904,2023-06-30,2023,3,INDL,C,D,STD,HOLX,USD,2023Q2,2023Q3,9337.9000,A
020904,2023-09-30,2023,4,INDL,C,D,STD,HOLX,USD,2023Q3,2023Q4,9139.3000,A
021808,2014-03-31,2014,1,INDL,C,D,STD,CZR,USD,2014Q1,2014Q1,,A
021808,2014-06-30,2014,2,INDL,C,D,STD,CZR,USD,2014Q2,2014Q2,,A
021808,2014-09-30,2014,3,INDL,C,D,STD,CZR,USD,2014Q3,2014Q3,1169.3830,A
021808,2014-12-31,2014,4,INDL,C,D,STD,CZR,USD,2014Q4,2014Q4,1175.3300,A
021808,2015-03-31,2015,1,INDL,C,D,STD,CZR,USD,2015Q1,2015Q1,1150.4520,A
